"","x"
"757","N0.HOG0012710"
"758","N0.HOG0016629"
"759","N0.HOG0004695"
"760","N0.HOG0012346"
"761","N0.HOG0008505"
"762","N0.HOG0002911"
"763","N0.HOG0019574"
"764","N0.HOG0000076"
"765","N0.HOG0012333"
"766","N0.HOG0012870"
"767","N0.HOG0019696"
"768","N0.HOG0012774"
"769","N0.HOG0012962"
"770","N0.HOG0006554"
"771","N0.HOG0012799"
"772","N0.HOG0012953"
"773","N0.HOG0012353"
"774","N0.HOG0017119"
"775","N0.HOG0016828"
"776","N0.HOG0003490"
"777","N0.HOG0000955"
"778","N0.HOG0009016"
"779","N0.HOG0000684"
"780","N0.HOG0008688"
"781","N0.HOG0001810"
"782","N0.HOG0001684"
"783","N0.HOG0012347"
"784","N0.HOG0005469"
"785","N0.HOG0019891"
"786","N0.HOG0000237"
"787","N0.HOG0002941"
"788","N0.HOG0019859"
"789","N0.HOG0012772"
"790","N0.HOG0012784"
"791","N0.HOG0016921"
"792","N0.HOG0021856"
"793","N0.HOG0002086"
"794","N0.HOG0013177"
"795","N0.HOG0017180"
"796","N0.HOG0003441"
"797","N0.HOG0003375"
"798","N0.HOG0017123"
"799","N0.HOG0013141"
"800","N0.HOG0019875"
"801","N0.HOG0012371"
"802","N0.HOG0017144"
"803","N0.HOG0004686"
"804","N0.HOG0006733"
"805","N0.HOG0008991"
"806","N0.HOG0016742"
"807","N0.HOG0001502"
"808","N0.HOG0004049"
"809","N0.HOG0017114"
"810","N0.HOG0004396"
"811","N0.HOG0017160"
"812","N0.HOG0000075"
"813","N0.HOG0008110"
"814","N0.HOG0003465"
"815","N0.HOG0013179"
"816","N0.HOG0013137"
"817","N0.HOG0009020"
"818","N0.HOG0005515"
"819","N0.HOG0013181"
"820","N0.HOG0006730"
"821","N0.HOG0017092"
"822","N0.HOG0009013"
"823","N0.HOG0017073"
"824","N0.HOG0005511"
"825","N0.HOG0002666"
"826","N0.HOG0017087"
"827","N0.HOG0000561"
"828","N0.HOG0000342"
"829","N0.HOG0021861"
"830","N0.HOG0001072"
"831","N0.HOG0002882"
"832","N0.HOG0012588"
"833","N0.HOG0013174"
"834","N0.HOG0019853"
"835","N0.HOG0017118"
"836","N0.HOG0005513"
"837","N0.HOG0000129"
"838","N0.HOG0017110"
"839","N0.HOG0019830"
"840","N0.HOG0019647"
"841","N0.HOG0006205"
"842","N0.HOG0012382"
"843","N0.HOG0006734"
"844","N0.HOG0000985"
"845","N0.HOG0019883"
"846","N0.HOG0003296"
"847","N0.HOG0013132"
"848","N0.HOG0001790"
"849","N0.HOG0002085"
"850","N0.HOG0017078"
"851","N0.HOG0001312"
"852","N0.HOG0017152"
"853","N0.HOG0006679"
"854","N0.HOG0013171"
"855","N0.HOG0016880"
"856","N0.HOG0002405"
"857","N0.HOG0013173"
"858","N0.HOG0001807"
"859","N0.HOG0017107"
"860","N0.HOG0017104"
"861","N0.HOG0004023"
"862","N0.HOG0002905"
"863","N0.HOG0006475"
"864","N0.HOG0015921"
"865","N0.HOG0013139"
"866","N0.HOG0002876"
"867","N0.HOG0006738"
"868","N0.HOG0017133"
"869","N0.HOG0019887"
"870","N0.HOG0009000"
"871","N0.HOG0012983"
"872","N0.HOG0006707"
"873","N0.HOG0003452"
"874","N0.HOG0019897"
"875","N0.HOG0002327"
"876","N0.HOG0012849"
"877","N0.HOG0013185"
"878","N0.HOG0017093"
"879","N0.HOG0008526"
"880","N0.HOG0013201"
"881","N0.HOG0011376"
"882","N0.HOG0003487"
"883","N0.HOG0019902"
"884","N0.HOG0006727"
"885","N0.HOG0021874"
"886","N0.HOG0012190"
"887","N0.HOG0012213"
"888","N0.HOG0013163"
"889","N0.HOG0008437"
"890","N0.HOG0006647"
"891","N0.HOG0005343"
"892","N0.HOG0016616"
"893","N0.HOG0017021"
"894","N0.HOG0013039"
"895","N0.HOG0013195"
"896","N0.HOG0013125"
"897","N0.HOG0013156"
"898","N0.HOG0017077"
"899","N0.HOG0006716"
"900","N0.HOG0013166"
"901","N0.HOG0003293"
"902","N0.HOG0012209"
"903","N0.HOG0013165"
"904","N0.HOG0017105"
"905","N0.HOG0013128"
"906","N0.HOG0011676"
"907","N0.HOG0011677"
"908","N0.HOG0013136"
"909","N0.HOG0017163"
"910","N0.HOG0016537"
"911","N0.HOG0000081"
"912","N0.HOG0000099"
"913","N0.HOG0008976"
"914","N0.HOG0001424"
"915","N0.HOG0006717"
"916","N0.HOG0002948"
"917","N0.HOG0017134"
"918","N0.HOG0017164"
"919","N0.HOG0019837"
"920","N0.HOG0019826"
"921","N0.HOG0004050"
"922","N0.HOG0019888"
"923","N0.HOG0013200"
"924","N0.HOG0012887"
"925","N0.HOG0008776"
"926","N0.HOG0006710"
"927","N0.HOG0007354"
"928","N0.HOG0008440"
"929","N0.HOG0006212"
"930","N0.HOG0006658"
"931","N0.HOG0017143"
"932","N0.HOG0005348"
"933","N0.HOG0017179"
"934","N0.HOG0013124"
"935","N0.HOG0012579"
"936","N0.HOG0009009"
"937","N0.HOG0013210"
"938","N0.HOG0005512"
"939","N0.HOG0017094"
"940","N0.HOG0013190"
"941","N0.HOG0004008"
"942","N0.HOG0006722"
"943","N0.HOG0006533"
"944","N0.HOG0008805"
"945","N0.HOG0000612"
"946","N0.HOG0013212"
"947","N0.HOG0003732"
"948","N0.HOG0008992"
"949","N0.HOG0001435"
"950","N0.HOG0006984"
"951","N0.HOG0005730"
"952","N0.HOG0020307"
"953","N0.HOG0009821"
"954","N0.HOG0003399"
"955","N0.HOG0000778"
"956","N0.HOG0009095"
"957","N0.HOG0014282"
"958","N0.HOG0013883"
"959","N0.HOG0001801"
"960","N0.HOG0014577"
"961","N0.HOG0006750"
"962","N0.HOG0018066"
"963","N0.HOG0009112"
"964","N0.HOG0014740"
"965","N0.HOG0002135"
"966","N0.HOG0009653"
"967","N0.HOG0005267"
"968","N0.HOG0018019"
"969","N0.HOG0009662"
"970","N0.HOG0014392"
"971","N0.HOG0014380"
"972","N0.HOG0017922"
"973","N0.HOG0014680"
"974","N0.HOG0014694"
"975","N0.HOG0018017"
"976","N0.HOG0005224"
"977","N0.HOG0000972"
"978","N0.HOG0002533"
"979","N0.HOG0007041"
"980","N0.HOG0007011"
"981","N0.HOG0014363"
"982","N0.HOG0009730"
"983","N0.HOG0008051"
"984","N0.HOG0009765"
"985","N0.HOG0017934"
"986","N0.HOG0006109"
"987","N0.HOG0004808"
"988","N0.HOG0009826"
"989","N0.HOG0017854"
"990","N0.HOG0014508"
"991","N0.HOG0017994"
"992","N0.HOG0017949"
"993","N0.HOG0018071"
"994","N0.HOG0001781"
"995","N0.HOG0014604"
"996","N0.HOG0014314"
"997","N0.HOG0020384"
